"time","latitude","longitude","sst"
"2022-01-01T00:00:00Z",0.85416595400001,-91.270832624,23.425
"2022-01-01T00:00:00Z",0.85416595400001,-91.229165957,23.535
"2022-01-01T00:00:00Z",0.85416595400001,-91.18749929,23.66
"2022-01-01T00:00:00Z",0.85416595400001,-91.145832623,23.575
"2022-01-01T00:00:00Z",0.85416595400001,-91.104165956,23.645
"2022-01-01T00:00:00Z",0.85416595400001,-91.062499289,23.59
"2022-01-01T00:00:00Z",0.85416595400001,-91.020832622,23.51
"2022-01-01T00:00:00Z",0.85416595400001,-90.979165955,23.18
"2022-01-01T00:00:00Z",0.85416595400001,-90.937499288,22.94
"2022-01-01T00:00:00Z",0.85416595400001,-90.895832621,22.825
"2022-01-01T00:00:00Z",0.85416595400001,-90.854165954,22.665
"2022-01-01T00:00:00Z",0.85416595400001,-90.812499287,22.72
"2022-01-01T00:00:00Z",0.85416595400001,-90.77083262,23.02
"2022-01-01T00:00:00Z",0.85416595400001,-90.729165953,23.205
"2022-01-01T00:00:00Z",0.85416595400001,-90.687499286,23.35
"2022-01-01T00:00:00Z",0.85416595400001,-90.645832619,23.465
"2022-01-01T00:00:00Z",0.85416595400001,-90.604165952,23.665
"2022-01-01T00:00:00Z",0.85416595400001,-90.562499285,23.615
"2022-01-01T00:00:00Z",0.85416595400001,-90.520832618,23.515
"2022-01-01T00:00:00Z",0.85416595400001,-90.479165951,23.41
"2022-01-01T00:00:00Z",0.85416595400001,-90.437499284,23.515
"2022-01-01T00:00:00Z",0.85416595400001,-90.395832617,23.5
"2022-01-01T00:00:00Z",0.85416595400001,-90.35416595,23.455
"2022-01-01T00:00:00Z",0.85416595400001,-90.312499283,23.4
"2022-01-01T00:00:00Z",0.85416595400001,-90.270832616,23.565
"2022-01-01T00:00:00Z",0.85416595400001,-90.229165949,23.6
"2022-01-01T00:00:00Z",0.85416595400001,-90.187499282,23.545
"2022-01-01T00:00:00Z",0.85416595400001,-90.145832615,23.555
"2022-01-01T00:00:00Z",0.85416595400001,-90.104165948,23.5
"2022-01-01T00:00:00Z",0.85416595400001,-90.062499281,23.56
"2022-01-01T00:00:00Z",0.85416595400001,-90.020832614,23.57
"2022-01-01T00:00:00Z",0.85416595400001,-89.979165947,23.51
"2022-01-01T00:00:00Z",0.85416595400001,-89.93749928,23.465
"2022-01-01T00:00:00Z",0.85416595400001,-89.895832613,23.505
"2022-01-01T00:00:00Z",0.85416595400001,-89.854165946,23.675
"2022-01-01T00:00:00Z",0.85416595400001,-89.812499279,23.89
"2022-01-01T00:00:00Z",0.85416595400001,-89.770832612,23.885
"2022-01-01T00:00:00Z",0.85416595400001,-89.729165945,23.845
"2022-01-01T00:00:00Z",0.85416595400001,-89.687499278,23.825
"2022-01-01T00:00:00Z",0.85416595400001,-89.645832611,23.795
"2022-01-01T00:00:00Z",0.85416595400001,-89.604165944,23.805
"2022-01-01T00:00:00Z",0.85416595400001,-89.562499277,23.915
"2022-01-01T00:00:00Z",0.85416595400001,-89.52083261,23.845
"2022-01-01T00:00:00Z",0.85416595400001,-89.479165943,23.895
"2022-01-01T00:00:00Z",0.85416595400001,-89.437499276,23.785
"2022-01-01T00:00:00Z",0.85416595400001,-89.395832609,23.805
"2022-01-01T00:00:00Z",0.85416595400001,-89.354165942,23.705
"2022-01-01T00:00:00Z",0.85416595400001,-89.312499275,23.84
"2022-01-01T00:00:00Z",0.85416595400001,-89.270832608,23.745
"2022-01-01T00:00:00Z",0.85416595400001,-89.229165941,23.69
"2022-01-01T00:00:00Z",0.85416595400001,-89.187499274,24.135
"2022-01-01T00:00:00Z",0.85416595400001,-89.145832607,24.145
"2022-01-01T00:00:00Z",0.85416595400001,-89.10416594,23.885
"2022-01-01T00:00:00Z",0.85416595400001,-89.062499273,23.655
"2022-01-01T00:00:00Z",0.85416595400001,-89.020832606,24
"2022-01-01T00:00:00Z",0.812499287000009,-92.02083263,23.685
"2022-01-01T00:00:00Z",0.812499287000009,-91.979165963,23.895
"2022-01-01T00:00:00Z",0.812499287000009,-91.937499296,24.165
"2022-01-01T00:00:00Z",0.812499287000009,-91.895832629,24.195
"2022-01-01T00:00:00Z",0.812499287000009,-91.854165962,24.065
"2022-01-01T00:00:00Z",0.812499287000009,-91.812499295,23.955
"2022-01-01T00:00:00Z",0.812499287000009,-91.770832628,23.885
"2022-01-01T00:00:00Z",0.812499287000009,-91.729165961,23.98
"2022-01-01T00:00:00Z",0.812499287000009,-91.687499294,24.14
"2022-01-01T00:00:00Z",0.812499287000009,-91.645832627,24.185
"2022-01-01T00:00:00Z",0.812499287000009,-91.60416596,24.075
"2022-01-01T00:00:00Z",0.812499287000009,-91.562499293,23.845
"2022-01-01T00:00:00Z",0.812499287000009,-91.520832626,23.705
"2022-01-01T00:00:00Z",0.812499287000009,-91.479165959,23.585
"2022-01-01T00:00:00Z",0.812499287000009,-91.437499292,23.525
"2022-01-01T00:00:00Z",0.812499287000009,-91.395832625,23.48
"2022-01-01T00:00:00Z",0.812499287000009,-91.354165958,23.44
"2022-01-01T00:00:00Z",0.812499287000009,-91.312499291,23.35
"2022-01-01T00:00:00Z",0.812499287000009,-91.270832624,23.365
"2022-01-01T00:00:00Z",0.812499287000009,-91.229165957,23.425
"2022-01-01T00:00:00Z",0.812499287000009,-91.18749929,23.66
"2022-01-01T00:00:00Z",0.812499287000009,-91.145832623,23.64
"2022-01-01T00:00:00Z",0.812499287000009,-91.104165956,23.475
"2022-01-01T00:00:00Z",0.812499287000009,-91.062499289,23.335
"2022-01-01T00:00:00Z",0.812499287000009,-91.020832622,23.175
"2022-01-01T00:00:00Z",0.812499287000009,-90.979165955,23.035
"2022-01-01T00:00:00Z",0.812499287000009,-90.937499288,22.9
"2022-01-01T00:00:00Z",0.812499287000009,-90.895832621,22.71
"2022-01-01T00:00:00Z",0.812499287000009,-90.854165954,22.605
"2022-01-01T00:00:00Z",0.812499287000009,-90.812499287,22.665
"2022-01-01T00:00:00Z",0.812499287000009,-90.77083262,22.9
"2022-01-01T00:00:00Z",0.812499287000009,-90.729165953,23.17
"2022-01-01T00:00:00Z",0.812499287000009,-90.687499286,23.305
"2022-01-01T00:00:00Z",0.812499287000009,-90.645832619,23.36
"2022-01-01T00:00:00Z",0.812499287000009,-90.604165952,23.505
"2022-01-01T00:00:00Z",0.812499287000009,-90.562499285,23.36
"2022-01-01T00:00:00Z",0.812499287000009,-90.520832618,23.34
"2022-01-01T00:00:00Z",0.812499287000009,-90.479165951,23.335
"2022-01-01T00:00:00Z",0.812499287000009,-90.437499284,23.53
"2022-01-01T00:00:00Z",0.812499287000009,-90.395832617,23.59
"2022-01-01T00:00:00Z",0.812499287000009,-90.35416595,23.38
"2022-01-01T00:00:00Z",0.812499287000009,-90.312499283,23.27
"2022-01-01T00:00:00Z",0.812499287000009,-90.270832616,23.305
"2022-01-01T00:00:00Z",0.812499287000009,-90.229165949,23.415
"2022-01-01T00:00:00Z",0.812499287000009,-90.187499282,23.53
"2022-01-01T00:00:00Z",0.812499287000009,-90.145832615,23.485
"2022-01-01T00:00:00Z",0.812499287000009,-90.104165948,23.4
"2022-01-01T00:00:00Z",0.812499287000009,-90.062499281,23.485
"2022-01-01T00:00:00Z",0.812499287000009,-90.020832614,23.51
"2022-01-01T00:00:00Z",0.812499287000009,-89.979165947,23.485
"2022-01-01T00:00:00Z",0.812499287000009,-89.93749928,23.48
"2022-01-01T00:00:00Z",0.812499287000009,-89.895832613,23.55
"2022-01-01T00:00:00Z",0.812499287000009,-89.854165946,23.575
"2022-01-01T00:00:00Z",0.812499287000009,-89.812499279,23.62
"2022-01-01T00:00:00Z",0.812499287000009,-89.770832612,23.6
"2022-01-01T00:00:00Z",0.812499287000009,-89.729165945,23.65
"2022-01-01T00:00:00Z",0.812499287000009,-89.687499278,23.785
"2022-01-01T00:00:00Z",0.812499287000009,-89.645832611,23.74
"2022-01-01T00:00:00Z",0.812499287000009,-89.604165944,23.795
"2022-01-01T00:00:00Z",0.812499287000009,-89.562499277,23.92
"2022-01-01T00:00:00Z",0.812499287000009,-89.52083261,24.07
"2022-01-01T00:00:00Z",0.812499287000009,-89.479165943,23.97
"2022-01-01T00:00:00Z",0.812499287000009,-89.437499276,23.47
"2022-01-01T00:00:00Z",0.812499287000009,-89.395832609,23.575
"2022-01-01T00:00:00Z",0.812499287000009,-89.354165942,23.705
"2022-01-01T00:00:00Z",0.812499287000009,-89.312499275,23.755
"2022-01-01T00:00:00Z",0.812499287000009,-89.270832608,23.9
"2022-01-01T00:00:00Z",0.812499287000009,-89.229165941,23.955
"2022-01-01T00:00:00Z",0.812499287000009,-89.187499274,23.97
"2022-01-01T00:00:00Z",0.812499287000009,-89.145832607,23.975
"2022-01-01T00:00:00Z",0.812499287000009,-89.10416594,24
"2022-01-01T00:00:00Z",0.812499287000009,-89.062499273,24.165
"2022-01-01T00:00:00Z",0.812499287000009,-89.020832606,24.33
"2022-01-01T00:00:00Z",0.770832620000007,-92.02083263,23.515
"2022-01-01T00:00:00Z",0.770832620000007,-91.979165963,23.715
"2022-01-01T00:00:00Z",0.770832620000007,-91.937499296,24.04
"2022-01-01T00:00:00Z",0.770832620000007,-91.895832629,24.13
"2022-01-01T00:00:00Z",0.770832620000007,-91.854165962,24.085
"2022-01-01T00:00:00Z",0.770832620000007,-91.812499295,23.945
"2022-01-01T00:00:00Z",0.770832620000007,-91.770832628,23.865
"2022-01-01T00:00:00Z",0.770832620000007,-91.729165961,23.98
"2022-01-01T00:00:00Z",0.770832620000007,-91.687499294,24.055
"2022-01-01T00:00:00Z",0.770832620000007,-91.645832627,24.105
"2022-01-01T00:00:00Z",0.770832620000007,-91.60416596,24.05
"2022-01-01T00:00:00Z",0.770832620000007,-91.562499293,23.805
"2022-01-01T00:00:00Z",0.770832620000007,-91.520832626,23.625
"2022-01-01T00:00:00Z",0.770832620000007,-91.479165959,23.53
"2022-01-01T00:00:00Z",0.770832620000007,-91.437499292,23.475
"2022-01-01T00:00:00Z",0.770832620000007,-91.395832625,23.305
"2022-01-01T00:00:00Z",0.770832620000007,-91.354165958,23.23
"2022-01-01T00:00:00Z",0.770832620000007,-91.312499291,23.275
"2022-01-01T00:00:00Z",0.770832620000007,-91.270832624,23.365
"2022-01-01T00:00:00Z",0.770832620000007,-91.229165957,23.57
"2022-01-01T00:00:00Z",0.770832620000007,-91.18749929,23.695
"2022-01-01T00:00:00Z",0.770832620000007,-91.145832623,23.72
"2022-01-01T00:00:00Z",0.770832620000007,-91.104165956,23.65
"2022-01-01T00:00:00Z",0.770832620000007,-91.062499289,23.355
"2022-01-01T00:00:00Z",0.770832620000007,-91.020832622,23.145
"2022-01-01T00:00:00Z",0.770832620000007,-90.979165955,22.975
"2022-01-01T00:00:00Z",0.770832620000007,-90.937499288,22.8
"2022-01-01T00:00:00Z",0.770832620000007,-90.895832621,22.615
"2022-01-01T00:00:00Z",0.770832620000007,-90.854165954,22.665
"2022-01-01T00:00:00Z",0.770832620000007,-90.812499287,22.615
"2022-01-01T00:00:00Z",0.770832620000007,-90.77083262,22.8
"2022-01-01T00:00:00Z",0.770832620000007,-90.729165953,23.09
"2022-01-01T00:00:00Z",0.770832620000007,-90.687499286,23.31
"2022-01-01T00:00:00Z",0.770832620000007,-90.645832619,23.35
"2022-01-01T00:00:00Z",0.770832620000007,-90.604165952,23.58
"2022-01-01T00:00:00Z",0.770832620000007,-90.562499285,23.545
"2022-01-01T00:00:00Z",0.770832620000007,-90.520832618,23.45
"2022-01-01T00:00:00Z",0.770832620000007,-90.479165951,23.445
"2022-01-01T00:00:00Z",0.770832620000007,-90.437499284,23.49
"2022-01-01T00:00:00Z",0.770832620000007,-90.395832617,23.515
"2022-01-01T00:00:00Z",0.770832620000007,-90.35416595,23.48
"2022-01-01T00:00:00Z",0.770832620000007,-90.312499283,23.225
"2022-01-01T00:00:00Z",0.770832620000007,-90.270832616,23.235
"2022-01-01T00:00:00Z",0.770832620000007,-90.229165949,23.495
"2022-01-01T00:00:00Z",0.770832620000007,-90.187499282,23.58
"2022-01-01T00:00:00Z",0.770832620000007,-90.145832615,23.645
"2022-01-01T00:00:00Z",0.770832620000007,-90.104165948,23.52
"2022-01-01T00:00:00Z",0.770832620000007,-90.062499281,23.535
"2022-01-01T00:00:00Z",0.770832620000007,-90.020832614,23.56
"2022-01-01T00:00:00Z",0.770832620000007,-89.979165947,23.55
"2022-01-01T00:00:00Z",0.770832620000007,-89.93749928,23.535
"2022-01-01T00:00:00Z",0.770832620000007,-89.895832613,23.51
"2022-01-01T00:00:00Z",0.770832620000007,-89.854165946,23.55
"2022-01-01T00:00:00Z",0.770832620000007,-89.812499279,23.58
"2022-01-01T00:00:00Z",0.770832620000007,-89.770832612,23.4
"2022-01-01T00:00:00Z",0.770832620000007,-89.729165945,23.41
"2022-01-01T00:00:00Z",0.770832620000007,-89.687499278,23.485
"2022-01-01T00:00:00Z",0.770832620000007,-89.645832611,23.47
"2022-01-01T00:00:00Z",0.770832620000007,-89.604165944,23.655
"2022-01-01T00:00:00Z",0.770832620000007,-89.562499277,23.755
"2022-01-01T00:00:00Z",0.770832620000007,-89.52083261,23.855
"2022-01-01T00:00:00Z",0.770832620000007,-89.479165943,23.96
"2022-01-01T00:00:00Z",0.770832620000007,-89.437499276,23.905
"2022-01-01T00:00:00Z",0.770832620000007,-89.395832609,23.565
"2022-01-01T00:00:00Z",0.770832620000007,-89.354165942,23.79
"2022-01-01T00:00:00Z",0.770832620000007,-89.312499275,24.005
"2022-01-01T00:00:00Z",0.770832620000007,-89.270832608,24.04
"2022-01-01T00:00:00Z",0.770832620000007,-89.229165941,23.985
"2022-01-01T00:00:00Z",0.770832620000007,-89.187499274,24.055
"2022-01-01T00:00:00Z",0.770832620000007,-89.145832607,24.185
"2022-01-01T00:00:00Z",0.770832620000007,-89.10416594,24.21
"2022-01-01T00:00:00Z",0.770832620000007,-89.062499273,24.175
"2022-01-01T00:00:00Z",0.770832620000007,-89.020832606,24.545
"2022-01-01T00:00:00Z",0.729165953000006,-92.02083263,23.635
"2022-01-01T00:00:00Z",0.729165953000006,-91.979165963,23.695
"2022-01-01T00:00:00Z",0.729165953000006,-91.937499296,24.135
"2022-01-01T00:00:00Z",0.729165953000006,-91.895832629,24.19
"2022-01-01T00:00:00Z",0.729165953000006,-91.854165962,24.05
"2022-01-01T00:00:00Z",0.729165953000006,-91.812499295,23.885
"2022-01-01T00:00:00Z",0.729165953000006,-91.770832628,23.85
"2022-01-01T00:00:00Z",0.729165953000006,-91.729165961,23.87
"2022-01-01T00:00:00Z",0.729165953000006,-91.687499294,24.11
"2022-01-01T00:00:00Z",0.729165953000006,-91.645832627,24.145
"2022-01-01T00:00:00Z",0.729165953000006,-91.60416596,23.995
"2022-01-01T00:00:00Z",0.729165953000006,-91.562499293,23.865
"2022-01-01T00:00:00Z",0.729165953000006,-91.520832626,23.725
"2022-01-01T00:00:00Z",0.729165953000006,-91.479165959,23.625
"2022-01-01T00:00:00Z",0.729165953000006,-91.437499292,23.58
"2022-01-01T00:00:00Z",0.729165953000006,-91.395832625,23.455
"2022-01-01T00:00:00Z",0.729165953000006,-91.354165958,23.33
"2022-01-01T00:00:00Z",0.729165953000006,-91.312499291,23.335
"2022-01-01T00:00:00Z",0.729165953000006,-91.270832624,23.385
"2022-01-01T00:00:00Z",0.729165953000006,-91.229165957,23.49
"2022-01-01T00:00:00Z",0.729165953000006,-91.18749929,23.545
"2022-01-01T00:00:00Z",0.729165953000006,-91.145832623,23.53
"2022-01-01T00:00:00Z",0.729165953000006,-91.104165956,23.4
"2022-01-01T00:00:00Z",0.729165953000006,-91.062499289,23.18
"2022-01-01T00:00:00Z",0.729165953000006,-91.020832622,23.015
"2022-01-01T00:00:00Z",0.729165953000006,-90.979165955,22.89
"2022-01-01T00:00:00Z",0.729165953000006,-90.937499288,22.7
"2022-01-01T00:00:00Z",0.729165953000006,-90.895832621,22.565
"2022-01-01T00:00:00Z",0.729165953000006,-90.854165954,22.475
"2022-01-01T00:00:00Z",0.729165953000006,-90.812499287,22.58
"2022-01-01T00:00:00Z",0.729165953000006,-90.77083262,22.72
"2022-01-01T00:00:00Z",0.729165953000006,-90.729165953,23.16
"2022-01-01T00:00:00Z",0.729165953000006,-90.687499286,23.335
"2022-01-01T00:00:00Z",0.729165953000006,-90.645832619,23.22
"2022-01-01T00:00:00Z",0.729165953000006,-90.604165952,23.19
"2022-01-01T00:00:00Z",0.729165953000006,-90.562499285,23.435
"2022-01-01T00:00:00Z",0.729165953000006,-90.520832618,23.385
"2022-01-01T00:00:00Z",0.729165953000006,-90.479165951,23.405
"2022-01-01T00:00:00Z",0.729165953000006,-90.437499284,23.485
"2022-01-01T00:00:00Z",0.729165953000006,-90.395832617,23.37
"2022-01-01T00:00:00Z",0.729165953000006,-90.35416595,23.305
"2022-01-01T00:00:00Z",0.729165953000006,-90.312499283,23.265
"2022-01-01T00:00:00Z",0.729165953000006,-90.270832616,23.43
"2022-01-01T00:00:00Z",0.729165953000006,-90.229165949,23.51
"2022-01-01T00:00:00Z",0.729165953000006,-90.187499282,23.595
"2022-01-01T00:00:00Z",0.729165953000006,-90.145832615,23.665
"2022-01-01T00:00:00Z",0.729165953000006,-90.104165948,23.66
"2022-01-01T00:00:00Z",0.729165953000006,-90.062499281,23.565
"2022-01-01T00:00:00Z",0.729165953000006,-90.020832614,23.54
"2022-01-01T00:00:00Z",0.729165953000006,-89.979165947,23.54
"2022-01-01T00:00:00Z",0.729165953000006,-89.93749928,23.51
"2022-01-01T00:00:00Z",0.729165953000006,-89.895832613,23.51
"2022-01-01T00:00:00Z",0.729165953000006,-89.854165946,23.45
"2022-01-01T00:00:00Z",0.729165953000006,-89.812499279,23.505
"2022-01-01T00:00:00Z",0.729165953000006,-89.770832612,23.49
"2022-01-01T00:00:00Z",0.729165953000006,-89.729165945,23.445
"2022-01-01T00:00:00Z",0.729165953000006,-89.687499278,23.405
"2022-01-01T00:00:00Z",0.729165953000006,-89.645832611,23.435
"2022-01-01T00:00:00Z",0.729165953000006,-89.604165944,23.675
"2022-01-01T00:00:00Z",0.729165953000006,-89.562499277,23.85
"2022-01-01T00:00:00Z",0.729165953000006,-89.52083261,24
"2022-01-01T00:00:00Z",0.729165953000006,-89.479165943,23.95
"2022-01-01T00:00:00Z",0.729165953000006,-89.437499276,23.855
"2022-01-01T00:00:00Z",0.729165953000006,-89.395832609,23.705
"2022-01-01T00:00:00Z",0.729165953000006,-89.354165942,23.64
"2022-01-01T00:00:00Z",0.729165953000006,-89.312499275,23.61
"2022-01-01T00:00:00Z",0.729165953000006,-89.270832608,23.735
"2022-01-01T00:00:00Z",0.729165953000006,-89.229165941,23.92
"2022-01-01T00:00:00Z",0.729165953000006,-89.187499274,23.93
"2022-01-01T00:00:00Z",0.729165953000006,-89.145832607,23.84
"2022-01-01T00:00:00Z",0.729165953000006,-89.10416594,23.745
"2022-01-01T00:00:00Z",0.729165953000006,-89.062499273,24.36
"2022-01-01T00:00:00Z",0.729165953000006,-89.020832606,24.36
"2022-01-01T00:00:00Z",0.687499286000005,-92.02083263,23.51
"2022-01-01T00:00:00Z",0.687499286000005,-91.979165963,23.71
"2022-01-01T00:00:00Z",0.687499286000005,-91.937499296,24.045
"2022-01-01T00:00:00Z",0.687499286000005,-91.895832629,24.195
"2022-01-01T00:00:00Z",0.687499286000005,-91.854165962,24.075
"2022-01-01T00:00:00Z",0.687499286000005,-91.812499295,23.95
"2022-01-01T00:00:00Z",0.687499286000005,-91.770832628,23.9
"2022-01-01T00:00:00Z",0.687499286000005,-91.729165961,23.88
"2022-01-01T00:00:00Z",0.687499286000005,-91.687499294,24.005
"2022-01-01T00:00:00Z",0.687499286000005,-91.645832627,24.075
"2022-01-01T00:00:00Z",0.687499286000005,-91.60416596,23.85
"2022-01-01T00:00:00Z",0.687499286000005,-91.562499293,23.64
"2022-01-01T00:00:00Z",0.687499286000005,-91.520832626,23.62
"2022-01-01T00:00:00Z",0.687499286000005,-91.479165959,23.675
"2022-01-01T00:00:00Z",0.687499286000005,-91.437499292,23.645
"2022-01-01T00:00:00Z",0.687499286000005,-91.395832625,23.525
"2022-01-01T00:00:00Z",0.687499286000005,-91.354165958,23.585
"2022-01-01T00:00:00Z",0.687499286000005,-91.312499291,23.525
"2022-01-01T00:00:00Z",0.687499286000005,-91.270832624,23.41
"2022-01-01T00:00:00Z",0.687499286000005,-91.229165957,23.475
"2022-01-01T00:00:00Z",0.687499286000005,-91.18749929,23.605
"2022-01-01T00:00:00Z",0.687499286000005,-91.145832623,23.67
"2022-01-01T00:00:00Z",0.687499286000005,-91.104165956,23.47
"2022-01-01T00:00:00Z",0.687499286000005,-91.062499289,23.235
"2022-01-01T00:00:00Z",0.687499286000005,-91.020832622,23.14
"2022-01-01T00:00:00Z",0.687499286000005,-90.979165955,23.1
"2022-01-01T00:00:00Z",0.687499286000005,-90.937499288,22.825
"2022-01-01T00:00:00Z",0.687499286000005,-90.895832621,22.475
"2022-01-01T00:00:00Z",0.687499286000005,-90.854165954,22.325
"2022-01-01T00:00:00Z",0.687499286000005,-90.812499287,22.22
"2022-01-01T00:00:00Z",0.687499286000005,-90.77083262,22.96
"2022-01-01T00:00:00Z",0.687499286000005,-90.729165953,23.125
"2022-01-01T00:00:00Z",0.687499286000005,-90.687499286,23.125
"2022-01-01T00:00:00Z",0.687499286000005,-90.645832619,23.07
"2022-01-01T00:00:00Z",0.687499286000005,-90.604165952,23.225
"2022-01-01T00:00:00Z",0.687499286000005,-90.562499285,23.455
"2022-01-01T00:00:00Z",0.687499286000005,-90.520832618,23.495
"2022-01-01T00:00:00Z",0.687499286000005,-90.479165951,23.335
"2022-01-01T00:00:00Z",0.687499286000005,-90.437499284,23.245
"2022-01-01T00:00:00Z",0.687499286000005,-90.395832617,23.36
"2022-01-01T00:00:00Z",0.687499286000005,-90.35416595,23.25
"2022-01-01T00:00:00Z",0.687499286000005,-90.312499283,23.155
"2022-01-01T00:00:00Z",0.687499286000005,-90.270832616,23.28
"2022-01-01T00:00:00Z",0.687499286000005,-90.229165949,23.38
"2022-01-01T00:00:00Z",0.687499286000005,-90.187499282,23.525
"2022-01-01T00:00:00Z",0.687499286000005,-90.145832615,23.66
"2022-01-01T00:00:00Z",0.687499286000005,-90.104165948,23.635
"2022-01-01T00:00:00Z",0.687499286000005,-90.062499281,23.58
"2022-01-01T00:00:00Z",0.687499286000005,-90.020832614,23.62
"2022-01-01T00:00:00Z",0.687499286000005,-89.979165947,23.555
"2022-01-01T00:00:00Z",0.687499286000005,-89.93749928,23.56
"2022-01-01T00:00:00Z",0.687499286000005,-89.895832613,23.535
"2022-01-01T00:00:00Z",0.687499286000005,-89.854165946,23.495
"2022-01-01T00:00:00Z",0.687499286000005,-89.812499279,23.44
"2022-01-01T00:00:00Z",0.687499286000005,-89.770832612,23.29
"2022-01-01T00:00:00Z",0.687499286000005,-89.729165945,23.29
"2022-01-01T00:00:00Z",0.687499286000005,-89.687499278,23.245
"2022-01-01T00:00:00Z",0.687499286000005,-89.645832611,23.485
"2022-01-01T00:00:00Z",0.687499286000005,-89.604165944,23.845
"2022-01-01T00:00:00Z",0.687499286000005,-89.562499277,23.965
"2022-01-01T00:00:00Z",0.687499286000005,-89.52083261,23.96
"2022-01-01T00:00:00Z",0.687499286000005,-89.479165943,23.905
"2022-01-01T00:00:00Z",0.687499286000005,-89.437499276,23.77
"2022-01-01T00:00:00Z",0.687499286000005,-89.395832609,23.55
"2022-01-01T00:00:00Z",0.687499286000005,-89.354165942,23.53
"2022-01-01T00:00:00Z",0.687499286000005,-89.312499275,23.735
"2022-01-01T00:00:00Z",0.687499286000005,-89.270832608,23.915
"2022-01-01T00:00:00Z",0.687499286000005,-89.229165941,24.075
"2022-01-01T00:00:00Z",0.687499286000005,-89.187499274,23.895
"2022-01-01T00:00:00Z",0.687499286000005,-89.145832607,23.68
"2022-01-01T00:00:00Z",0.687499286000005,-89.10416594,23.67
"2022-01-01T00:00:00Z",0.687499286000005,-89.062499273,23.805
"2022-01-01T00:00:00Z",0.687499286000005,-89.020832606,23.755
"2022-01-01T00:00:00Z",0.645832619000004,-92.02083263,23.46
"2022-01-01T00:00:00Z",0.645832619000004,-91.979165963,23.615
"2022-01-01T00:00:00Z",0.645832619000004,-91.937499296,23.67
"2022-01-01T00:00:00Z",0.645832619000004,-91.895832629,23.845
"2022-01-01T00:00:00Z",0.645832619000004,-91.854165962,23.995
"2022-01-01T00:00:00Z",0.645832619000004,-91.812499295,23.96
"2022-01-01T00:00:00Z",0.645832619000004,-91.770832628,23.8
"2022-01-01T00:00:00Z",0.645832619000004,-91.729165961,23.895
"2022-01-01T00:00:00Z",0.645832619000004,-91.687499294,23.985
"2022-01-01T00:00:00Z",0.645832619000004,-91.645832627,24.06
"2022-01-01T00:00:00Z",0.645832619000004,-91.60416596,24.055
"2022-01-01T00:00:00Z",0.645832619000004,-91.562499293,23.78
"2022-01-01T00:00:00Z",0.645832619000004,-91.520832626,23.635
"2022-01-01T00:00:00Z",0.645832619000004,-91.479165959,23.625
"2022-01-01T00:00:00Z",0.645832619000004,-91.437499292,23.49
"2022-01-01T00:00:00Z",0.645832619000004,-91.395832625,23.375
"2022-01-01T00:00:00Z",0.645832619000004,-91.354165958,23.375
"2022-01-01T00:00:00Z",0.645832619000004,-91.312499291,23.335
"2022-01-01T00:00:00Z",0.645832619000004,-91.270832624,23.475
"2022-01-01T00:00:00Z",0.645832619000004,-91.229165957,23.565
"2022-01-01T00:00:00Z",0.645832619000004,-91.18749929,23.615
"2022-01-01T00:00:00Z",0.645832619000004,-91.145832623,23.63
"2022-01-01T00:00:00Z",0.645832619000004,-91.104165956,23.49
"2022-01-01T00:00:00Z",0.645832619000004,-91.062499289,23.39
"2022-01-01T00:00:00Z",0.645832619000004,-91.020832622,23.235
"2022-01-01T00:00:00Z",0.645832619000004,-90.979165955,23.055
"2022-01-01T00:00:00Z",0.645832619000004,-90.937499288,22.76
"2022-01-01T00:00:00Z",0.645832619000004,-90.895832621,22.44
"2022-01-01T00:00:00Z",0.645832619000004,-90.854165954,22.415
"2022-01-01T00:00:00Z",0.645832619000004,-90.812499287,22.47
"2022-01-01T00:00:00Z",0.645832619000004,-90.77083262,22.935
"2022-01-01T00:00:00Z",0.645832619000004,-90.729165953,23.115
"2022-01-01T00:00:00Z",0.645832619000004,-90.687499286,23.17
"2022-01-01T00:00:00Z",0.645832619000004,-90.645832619,23.175
"2022-01-01T00:00:00Z",0.645832619000004,-90.604165952,23.265
"2022-01-01T00:00:00Z",0.645832619000004,-90.562499285,23.365
"2022-01-01T00:00:00Z",0.645832619000004,-90.520832618,23.24
"2022-01-01T00:00:00Z",0.645832619000004,-90.479165951,23.16
"2022-01-01T00:00:00Z",0.645832619000004,-90.437499284,23.215
"2022-01-01T00:00:00Z",0.645832619000004,-90.395832617,23.25
"2022-01-01T00:00:00Z",0.645832619000004,-90.35416595,23.235
"2022-01-01T00:00:00Z",0.645832619000004,-90.312499283,23.17
"2022-01-01T00:00:00Z",0.645832619000004,-90.270832616,23.125
"2022-01-01T00:00:00Z",0.645832619000004,-90.229165949,23.08
"2022-01-01T00:00:00Z",0.645832619000004,-90.187499282,23.455
"2022-01-01T00:00:00Z",0.645832619000004,-90.145832615,23.575
"2022-01-01T00:00:00Z",0.645832619000004,-90.104165948,23.61
"2022-01-01T00:00:00Z",0.645832619000004,-90.062499281,23.615
"2022-01-01T00:00:00Z",0.645832619000004,-90.020832614,23.66
"2022-01-01T00:00:00Z",0.645832619000004,-89.979165947,23.705
"2022-01-01T00:00:00Z",0.645832619000004,-89.93749928,23.625
"2022-01-01T00:00:00Z",0.645832619000004,-89.895832613,23.55
